,smiles,Anti_Aging_Prob,AIC_Prob1,CS_Prob1,DNS_Prob1,EA_Prob1,GI_Prob1,LP_Prob1,MD_Prob1,SCE_Prob1,TA_Prob1
786,N=NC(=NC(=N)N(C=O)CO)NN,0.7787065722784393,0.29498619551952165,0.19649924334757163,0.011372217150113972,0.0031434516514473685,0.0,0.7714283671281841,0.0077815377,0.5508,0.808
787,CN(C=O)C(=N)N=C(N=N)N=C=N,0.778321246476733,0.06566329804658882,0.10725312297649242,0.0010038525798471824,0.0066798778125908695,0.0,0.8904783202124109,0.8557393,0.1048,0.852
788,CNN=C(N=C(N)N)N(CN)CN,0.7759437823164315,0.062371390088277016,0.2789595904889392,0.0028420236879250116,0.007517718400634376,0.0,0.7340664159396475,0.016206544,0.5038,0.898
789,C=CN(C)C(N=C(N)N)=NC(=C)C,0.7754930042394004,0.14839552064967182,0.12579597936761266,0.00012386481361250333,0.009417421617481839,0.0,0.8518141539654093,0.010696381,0.405,0.868
790,CNCN(C)C(=N)N=C(N)NN=O,0.7747927584654496,0.058954063440078225,0.104746710949988,0.00017313969230106237,0.006970766478997925,0.0,0.9157932229723521,0.0028486592,0.4004,0.904
791,C=CC(=C)N(C)C(=N)N=C(N)N=O,0.7744912358085299,0.3317900699582957,0.14155441575832503,0.0007911617332044307,0.018929349426076138,0.0,0.7996445015405205,0.114812136,0.2996,0.83
792,C=NNC(N)=NC(=N)N(C=O)CO,0.7744192957876816,0.051870644417501485,0.16370769548769262,0.00039071774968421375,0.00486649255669944,0.0,0.7168170513891949,0.009003497,0.4212,0.778
793,CC(N)C(N)N(C)C(=N)N=C(N)N,0.7742942326900608,0.06452383223331831,0.10765533493412624,0.00015137563794605067,0.0024123090930554827,0.0,0.7723920836197878,0.0051605045,0.531,0.95
794,CN=C(N=C(N)N)N(C=O)CNO,0.7726732011146504,0.08924738201642266,0.22974778016815264,0.0009846597720970553,0.002910726999497677,0.009259259259259259,0.8039222135853455,0.006125364,0.6014,0.874
795,CN(CCN)C(N=C(N)N=O)=NN,0.7721226995939154,0.3425204178212688,0.28945376695235825,0.013820075689680095,0.010809486483530712,0.009259259259259259,0.7326967775043325,0.01133954,0.6002,0.834
796,C=NC(=NC(=N)N(C)C(=C)C)NO,0.7718786771280437,0.057182075297911986,0.07570763909053815,0.0013106524435017414,0.22250909280123624,0.009259259259259259,0.8777186540824997,0.3695539,0.2724,0.894
797,C=NC(N=N)=NC(=NO)N(C)C=O,0.770830704425153,0.5646200766765394,0.13743830960477982,0.0034385921002695495,0.005037121229015814,0.0,0.8352455206833882,0.019699823,0.5536,0.77
798,C=NC(N=NC)=NC(=N)N(C)C=O,0.7699936290529927,0.28257044784009977,0.11175849803204842,0.0010582797814470129,0.020096754482210214,0.0,0.7035245193220896,0.10089921,0.3278,0.904
799,CN=C(N=C(N)N)N(C=O)C(N)O,0.7697830430985684,0.08662094411717804,0.16783025667122806,0.0017052363832682233,0.0029242813040431643,0.0,0.6492364876628057,0.0052693333,0.5572,0.952
800,C=C=C(C)N(C)C(=N)N=C(N)N=O,0.7694790861858655,0.0391834848706893,0.09176808344282951,0.0016597936409078814,0.007076007967726719,0.0,0.4402491817713501,0.6524468,0.1954,0.734
801,NCN(CN)C(N=C(N)N)=NNN,0.768596773495666,0.04926276768472472,0.30732757977896413,0.0029253154208629755,0.006316680737834618,0.06018518518518518,0.6620886785591739,0.015220114,0.4804,0.864
802,C=CN=C(N=C(N)N=O)N(C)C=C,0.7682630588793252,0.9198011913873637,0.07134955911662712,0.01726862155143256,0.005751076685374057,0.0,0.7017470734219858,0.37442183,0.152,0.888
803,C=NC(N=N)=NC(=N)N(C)C(N)=O,0.7675487413358355,0.04458845255016918,0.17866514010170464,0.0025690475479422676,0.0040253005644035065,0.0,0.8882179798869329,0.03966946,0.35,0.826
804,C=C(N)N=C(N=C(N)N=O)N(C)C,0.7675235320008779,0.0851917137680152,0.19571676416051415,0.0025485569017681636,0.012936145322232777,0.0,0.7785457667848079,0.0018279039,0.5056,0.932
805,CNNC(N)=NC(=N)N(C=O)CO,0.7669505092394281,0.0067025486877887,0.18603010452057764,0.0009568015820857518,0.003649233022369861,0.0,0.8400978501648684,0.0033394834,0.5762,0.832
806,C=NC(=NC(=N)N(C)C)NN=CC,0.7666892165456015,0.027816416867772954,0.14151247463023825,0.0006336898709155758,0.021631387140968693,0.0,0.9351330206098574,0.008116881,0.4478,0.848
807,C=NC(=NC(=N)N(C)C(C)=O)NO,0.7661561474634573,0.0695092620428367,0.12134063057935741,0.0015099409746560895,0.02093147161430975,0.0,0.8853913157872664,0.5289239,0.267,0.954
808,C=CN=C(N=C(N=O)NN)N(C)C,0.7659195299635634,0.271566546806432,0.06523664817020712,0.041134657405378236,0.01068922875316645,0.0,0.9244693598386003,0.026786488,0.24,0.914
809,CN(CCN)C(N=C(N)NN)=NN,0.7656203405860965,0.021195521510225496,0.23829422347968413,0.0076177621018559995,0.0073364470760180584,0.0,0.8122212084667096,0.005099666,0.5466,0.908
810,CN(C(=N)N=C(N)N)C(N)C(N)N,0.7654770138412879,0.13990144927929193,0.16223887182467325,0.000377648698339431,0.00483110206842733,0.0,0.7255578215555311,0.013182442,0.554,0.902
811,C=NN=C(N=C(N)N)N(C)CCN,0.7640971445485231,0.2756016015921544,0.23011605133315938,0.00032613828237933824,0.0064385090806256505,0.0,0.6579931393896432,0.0024424177,0.5558,0.88
812,CN(C=O)C(=N)N=C(N=N)N=C=O,0.764038816529638,0.3859122211995972,0.20023007629224815,0.0011395756594419037,0.007194134564518312,0.0,0.8075070746729162,0.19942307,0.228,0.856
813,C=C(C)N(C)C(=N)N=C(N=O)NO,0.762696845067327,0.2027489442534151,0.06208479738254906,0.004170409538370533,0.006775080090571877,0.0,0.8738587336266399,0.32580602,0.3002,0.832
814,C=C(C=O)N(C)C(=N)N=C(N)N=O,0.7626097868635211,0.26977452279457054,0.12791927114526863,0.005249327278688811,0.021326571536873777,0.0,0.7083551002280328,0.062564135,0.2716,0.928
815,C=NC(N=N)=NC(=N)N(C=O)CC,0.7624849452148275,0.008499568459308895,0.09370723734600103,0.0007169870426880883,0.021834126870870472,0.0,0.9247202016269089,0.05080015,0.2494,0.854
816,CN(C(=N)N=C(N)N)C(N)CNN,0.7623177959502072,0.0996448288944764,0.17114917128086626,0.0006726012768891151,0.0029269534832249027,0.0,0.859607120922372,0.0064502107,0.5712,0.958
817,C=C(C)N=C(N=C(N)N)N(C)CC,0.7616064720374488,0.04667162620646123,0.10035103044347772,0.0016023573566143943,0.004177719135457545,0.0,0.8587846973437967,0.0008026154,0.4602,0.9
818,C=C(C)N(C=O)C(=N)N=C(N)N=O,0.7605963020407597,0.7430044454542307,0.14538422866792608,0.003943092651147882,0.010172840530208917,0.0,0.6787313893964488,0.4582261,0.3222,0.75
819,CN(CCN=O)C(N=C(N)N)=NN,0.7605895847653983,0.20216939675356227,0.22483883916350667,0.004010906186011699,0.006694319533684174,0.009259259259259259,0.7625609972870513,0.001514087,0.5144,0.912
820,C=C(C)N(C)C(=N)N=C(N=O)N=O,0.7604341027476113,0.11527879859606496,0.0704152877001674,0.011473055027879937,0.01137041307755934,0.0,0.751165103270538,0.1765171,0.2206,0.848
821,CN(CNN)C(=N)N=C(N)NN=O,0.760021487549993,0.0645791024308243,0.13672726440570623,0.006862890867481129,0.003546121813455943,0.009259259259259259,0.9087462669478966,0.011241858,0.4134,0.9
822,C=CCN(C)C(=N)N=C(N=C)NO,0.7596208979380565,0.01677483190116056,0.18209330403118368,0.0013625652382210384,0.029187452620857195,0.0,0.8978289424142276,0.54522085,0.3432,0.836
823,C=NC(N=N)=NC(=NC)N(C)C=O,0.7595741007811707,0.2562418436818125,0.17869961742123247,0.0006668318935902348,0.012172339458658508,0.0,0.8917644178265383,0.26508006,0.412,0.85
824,CN(CN=N)C(=N)N=C(N)NN=O,0.7590908398334502,0.008602296545586212,0.18174822136871044,0.0007039851219822535,0.00476014038331354,0.012345679012345678,0.8680367667092368,0.03182024,0.4572,0.872
825,C=CN(CN)C(=N)N=C(N)NN=O,0.7590249614246163,0.11444913986224149,0.11293643163587709,0.0001117216494088023,0.005870876132421558,0.018518518518518517,0.7016352154427973,0.014223536,0.3326,0.89
826,CN=C(N=C(N)N)N(C)C(N)CN,0.7587773916783047,0.06475219598091375,0.1924012952638642,0.00026018212433424046,0.0034845011457753515,0.018518518518518517,0.7186990800102828,0.02427,0.5792,0.91
827,N=NNC(N)=NC(=N)N(C=O)CO,0.7586571361393258,0.04650685440509247,0.2611331670073771,0.001408636232335793,0.004058068387467743,0.0,0.6599887248150166,0.014964585,0.6132,0.654
828,CN=C(N=C(N)N=O)N(C=O)CN,0.7581415543510512,0.23826907945316975,0.16229041513276157,0.003512873680108037,0.004110357862959052,0.0,0.7780158918616236,0.0035816755,0.4814,0.868
829,COCN(C=O)C(=N)N=C(N)NN,0.7580377098673864,0.14244964875832272,0.18431285643562753,0.0033077837844503917,0.004184618936952785,0.0,0.8956739425422132,0.0015717706,0.4876,0.934
830,C=NC(N=N)=NC(=N)N(C)C(C)=O,0.7577110036391506,0.008638696875085105,0.18240223272813896,0.000891333391789045,0.011959623048014623,0.0,0.9478531625828645,0.32542387,0.2242,0.888
831,C=NC(=NC(=N)N(C)CC=O)NO,0.7573581766743439,0.04865074338761013,0.08999015762901269,0.0017829000938125643,0.03587906297421429,0.0,0.883893390623478,0.20481496,0.459,0.902
832,C=C(C)N=C(N=C(N)NC)N(C)C,0.757134516786636,0.06417509576298336,0.1388840635975037,0.00017376130233697745,0.024491266286576475,0.0,0.8571144520397181,0.0060792887,0.488,0.9
833,C=C(C)N=C(N=C(N)NO)N(C)C,0.7566778482804264,0.20846951168025266,0.10671511243081715,0.0012866504194322158,0.0109183056162916,0.0,0.8767599634416058,0.011877327,0.3862,0.858
834,CC(=N)N(C)C(=N)N=C(NO)NO,0.756282675620631,0.2860827428190413,0.1148166130856023,0.012452120506534051,0.006589599853623708,0.0,0.9100294664622076,0.97458786,0.207,0.88
835,C=C(C)N=C(N=C(N)N)N(C)C=N,0.7557729136358965,0.07276815905289857,0.11881648751146423,0.0008333845015380492,0.004137396684199329,0.0,0.8425724297723772,0.001514997,0.4858,0.84
836,C=C(C)N(C)C(=N)N=C(N=O)NC,0.7556133466758861,0.016704754318394223,0.11221709752424665,0.0007836280122694646,0.03267924520022076,0.0,0.9204865527182324,0.022271695,0.3398,0.73
837,C=NC(=NC(=N)N(C)C)N(C)N=C,0.7552153773289669,0.006658791081592639,0.10284619911861834,0.0004171151323490858,0.02881576496975055,0.0,0.8996634798470194,0.01802219,0.314,0.822
838,C=C(O)NC(N=O)=NC(=N)N(C)C,0.7550639403732222,0.09188650929299672,0.13814847498530042,0.0010889075885719905,0.033903238053780774,0.0,0.8521860863284445,0.024606187,0.3772,0.904
839,N=NCN(C=O)C(=N)N=C(N)N=O,0.7542767537191486,0.5316718110656785,0.23483751451938067,0.0027683941314788955,0.0033577857640436225,0.0,0.534235512811761,0.27905905,0.4664,0.76
840,NCN(C(N=C(N)N)=NN)C(N)O,0.7531709674982866,0.22300698135281696,0.31093064788435404,0.0034979821110229766,0.006063977457597771,0.018518518518518517,0.44342890800204393,0.0048988787,0.516,0.76
841,CC(N=N)N(C=O)C(=N)N=C(N)N,0.7531631879837435,0.1250777955238992,0.23961486788349112,0.0007088114091423,0.004172732172394574,0.0,0.6713232132867583,0.0064378376,0.5228,0.918
842,CCN(CN)C(=N)N=C(N)NN=O,0.7525581867777128,0.011494417455506433,0.0958448089847689,0.00011251095512782703,0.0041571539166051245,0.0,0.9198548648182974,0.00586657,0.4168,0.942
843,C=C(O)N=C(N=C(N)N=O)N(C)C,0.7524955777830521,0.030782466972078766,0.1768041509651499,0.0018500757880272362,0.018006858387538616,0.0,0.8494144656322663,0.06945514,0.3562,0.928
844,N=C(N=C(N)NN)N(C=O)C(N)O,0.752149240217569,0.18373664468478776,0.14322921118139054,0.0035600914636561625,0.0031939087456658924,0.0,0.807341381874814,0.0017712394,0.6488,0.912
845,CC=NC(N)=NC(=NC)N(C)C=N,0.7512210770247723,0.21796537981667802,0.07451704424107762,0.0024618334375499846,0.004002563849081228,0.0,0.9121035315730481,0.409139,0.2954,0.912
846,N=C(N=C(N)N)N(C=C=O)C(=O)O,0.7510643536996724,0.17231459233696467,0.3366214930664927,0.0008912465450275755,0.003832902717265872,0.0,0.681536007463071,0.0022727253,0.5246,0.844
847,C=NC(N)=NC(=NC)N(C=N)CC,0.75069989892965,0.0914415599342709,0.16477936812146626,0.0009474016926685962,0.029443680347512734,0.0,0.8855654038868436,0.05793196,0.3444,0.87
848,NCN(CN)C(N=C(N)N)=NN=O,0.7498298310413897,0.12121918856925958,0.2983686341281503,0.0017144678773672638,0.006719300138807924,0.009259259259259259,0.6336532123825884,0.009210414,0.5348,0.84
849,C=NC(=NC(=N)N(C=O)CO)NN,0.7496426549941388,0.1255556721511646,0.1636189831462116,0.004474503349615456,0.005112606706480718,0.0,0.821900142539271,0.0030382108,0.5164,0.846
850,C=NC(=NC(=NO)N(C)C)N(C)O,0.74770582126851,0.0600497329373788,0.15797225538385326,0.00015081463538129227,0.06936803577151847,0.0,0.8903880388952068,0.03874163,0.4074,0.848
851,CN=C(N=C(N=O)N(C)C)N(C)C,0.747391883999994,0.0021872905416124755,0.13000716247278996,0.0014047982722244002,0.06161635232666133,0.0,0.925353381506788,0.017559057,0.3628,0.924
852,N=CN(CCN)C(N=C(N)N)=NN,0.7471665896033222,0.3783726145075199,0.26681414617548926,0.0008530414618055583,0.037451376058970566,0.06481481481481481,0.5861439152888411,0.006920227,0.5222,0.782
853,C=NC(N=O)=NC(=N)N(C)C(=C)C,0.7456280451084499,0.3840338605114263,0.10404209477451051,0.0031929539975053297,0.0382509379972188,0.0,0.7468165024277312,0.136541,0.231,0.904
854,CN(C(=N)N=C(N)N)C(CN)N=O,0.7444818471041894,0.07923567861709249,0.1620472786789579,0.0005803379856930475,0.005312529374485146,0.0,0.5697903009944574,0.0032066111,0.542,0.864
855,C=C(C)N(C)C(N=C(N)N=O)=NO,0.74443322487866,0.5848454116649953,0.12243951328930197,0.001964849989926392,0.012673558220033425,0.0,0.6517820233275524,0.28742987,0.2706,0.798
856,CN(CCNN)C(N=C(N)N)=NN,0.7441346962967886,0.21676901123440134,0.192466542399501,0.00252290708878972,0.007373131422678582,0.009259259259259259,0.8675314760144283,0.002784254,0.5096,0.928
857,C=NCC(N)N(C)C(=N)N=C(N)N,0.7440068095658139,0.07356579081898523,0.12581957151750536,0.00030139540718499024,0.004943903618539646,0.0,0.7738739679116671,0.0027345002,0.5642,0.902
858,CN=C(N=C(N)N)N(C=C=O)CO,0.7394491872920883,0.018843615106845717,0.2388055338796768,0.0015583573167525396,0.00514994538358607,0.0,0.7243807921477572,0.0040678806,0.6222,0.866
859,CCN(CCN)C(N=C(N)N)=NN,0.7388347756608784,0.023559766290995585,0.3033274689870726,0.0010525352588665819,0.011718048239489649,0.018518518518518517,0.7936033507740855,0.027879367,0.4616,0.91
860,C=NC(=NC(=N)N(C)C=O)N(C)O,0.7384311284708461,0.048879520605961284,0.10883911256492228,0.001766575515417713,0.01641068337492577,0.0,0.8601546489461412,0.06847266,0.3634,0.904
861,CN(C=O)C(=N)N=C(N=N)N=CO,0.7379827847612438,0.4256155494372516,0.16005501583667964,0.00041129109269392235,0.0033660998535262458,0.0,0.8478617289633618,0.3198875,0.4184,0.756
862,CN(CCN)C(=N)N=C(N)NC=N,0.7368280911327898,0.024217858009211404,0.1627841907599622,0.00983716047628993,0.005860523227758872,0.009259259259259259,0.8566804906459302,0.011625238,0.5666,0.876
863,CNC(N=O)=NC(=NC=N)N(C)C,0.735365516923445,0.16439127285702576,0.061659224334697955,0.0060801639218918515,0.0017630708629061292,0.0,0.8591342663618895,0.056260746,0.3952,0.838
864,CN=C(N=C(N=O)NCN)N(C)C,0.7342947792310356,0.0557313593038792,0.1063524518173519,0.005539399172255428,0.005853612471027968,0.0,0.8147567737913165,0.009970401,0.631,0.598
865,CC=NC(=NC(=N)N(C)C)N(C)O,0.7307415892060595,0.09723307469061565,0.07988002884715831,0.004247902252687185,0.004146706783884962,0.0,0.9097682232032074,0.58569986,0.2468,0.898
866,C=NC(N)=NC(=N)N(C=O)CN=N,0.7295563584324455,0.2239231582740002,0.22052605340805506,0.0005522777090805466,0.008175180851584012,0.0,0.692355589464436,0.07699002,0.484,0.83
867,C=CNC(N=O)=NC(=N)N(C)C=N,0.7295373682762651,0.10176803243149758,0.09202676657465779,0.0018181010686604414,0.007790589648920601,0.0,0.9431925813631407,0.057067405,0.355,0.826
868,C=NNC(N=C=N)=NC(=N)N(C)C,0.7285022629771383,0.27694875565149696,0.106197101449696,0.0015539921334665379,0.03619424839804043,0.0,0.810119456775709,0.20672888,0.3232,0.792
869,C=C(N)CN(C)C(N=C(N)N)=NN,0.7280200785822509,0.27385118933469754,0.16513827769701736,0.0008672543904637194,0.005651362741524984,0.009259259259259259,0.8228834793324421,0.0016778302,0.4802,0.91
870,C=CN(O)C(N=O)=NC(=N)N(C)C,0.728009039411893,0.023389342527685594,0.09803470941952043,0.0014784809731508651,0.046810922737232856,0.0,0.9459175345541838,0.1343551,0.2354,0.882
871,C=NN=C(N=C(N)N)N(CN)CN,0.727947152390935,0.06353704153823157,0.24348786998199154,0.0013839200234839189,0.0035164966795480103,0.033950617283950615,0.7592983300251825,0.0011414064,0.4592,0.936
872,N=C(N=C(NN)NO)N(C=O)CO,0.7276378803851374,0.08313833886022876,0.18653072894114042,0.009727603250372596,0.008433840210737259,0.037037037037037035,0.6289214198333738,0.1404568,0.4892,0.878
873,C=CN(O)C(N=C)=NC(=N)N(C)C,0.7258574953976511,0.06829170187003357,0.12891608424429477,0.0004960005276027412,0.018374809435181823,0.0,0.8679603830423595,0.5350895,0.0808,0.876
874,CN(C(=N)N=C(N)N=O)C(N)CN,0.7252637485156503,0.09014562723306081,0.15764262208439064,0.0010666419233341608,0.002155199922109279,0.018518518518518517,0.7733149263475866,0.014546962,0.519,0.902
875,CN(CN=O)C(=N)N=C(N)NN=O,0.7248886166542261,0.07562986192935231,0.23725285245929753,0.0004926972183189846,0.03229331797926746,0.037037037037037035,0.8039999315371725,0.008372675,0.3684,0.832
876,C=CN(CCN)C(N=C(N)N)=NN,0.7247565925618592,0.602170013487344,0.20006481627931907,0.001380109199791613,0.0160265782582327,0.0,0.6675571242363428,0.0014295098,0.4516,0.908
877,C=NC(=NC(=N)N(C)C=N)N(C)O,0.7233561572828322,0.0031414726192718592,0.09148472674392334,0.0018948274984256395,0.019913884281104906,0.0,0.8225276441079317,0.7262142,0.305,0.97
878,CC(O)N(C=C=O)C(=N)N=C(N)N,0.7224223022085983,0.12404898083765639,0.2383467509674489,0.0033235367014533648,0.005911168728585029,0.0,0.7199803695601386,0.0031292723,0.4918,0.766
879,CN(CC(N)=O)C(N=C(N)N)=NN,0.7221357615597704,0.21576864432557574,0.21685548782322306,0.0015370103425535807,0.0047739279483356226,0.009259259259259259,0.6540316699943697,0.0043557677,0.454,0.864
880,C=C=NC(=NC(=N)N(C)C)N(C)O,0.7216611687561602,0.04111562800611166,0.16602394570697404,0.0013061555518284365,0.024882445812644722,0.0,0.8832842729540075,0.12916492,0.3192,0.906
881,CCNC(N)=NC(=N)N(C)CCN,0.7206289419999992,0.008513573769308494,0.2562870024283215,0.0010242810719555274,0.004356961637403538,0.0,0.8519828443376144,0.015279176,0.603,0.964
882,C=NC(=NC(=N)N(C)C)N(C)OC,0.7203378321838935,0.002888368396282121,0.150654875634856,0.001722555059810417,0.0490615730659111,0.0,0.9121191431897648,0.020301081,0.1602,0.808
883,N=C(N=C(N)NN)N(C=O)C(O)O,0.7197016696003347,0.20052916171537735,0.19351740737510953,0.004686264202434377,0.005537391228957024,0.0,0.8394684721384087,0.002201115,0.6036,0.908
884,NN=C(N=C(N)NN)N(C=O)CO,0.7196574619602161,0.0271957021849006,0.1761410513499686,0.004697079297060608,0.0024322909837456354,0.0,0.7862508066706324,0.026342202,0.5064,0.838
885,CNC(N=O)=NC(=NCN)N(C)C,0.7191917355676841,0.05823931704116358,0.16313021235568326,0.0009732732354624297,0.005325192920978854,0.0,0.8182858315732403,0.0014688959,0.5828,0.826
886,N=CN(C=O)C(=N)N=C(NO)NO,0.7186388064482777,0.1026028863624044,0.1629261736438344,0.007966544374371054,0.0030429508364268085,0.0,0.7346408011168224,0.7116071,0.4162,0.88
887,CN(O)C(N)=NC(=N)N(C)CCN,0.7183447499810369,0.1765383249720227,0.15282104694404397,0.0035631517088433964,0.004577191760516535,0.0,0.6906692213766079,0.0036766555,0.6562,0.786
888,C=NC(N)=NC(=NC)N(C)C(=N)O,0.7181517908976094,0.04718611128632243,0.11164855026713126,0.0033872081787918603,0.0040287402784802495,0.0,0.8778674649154509,0.006860113,0.4234,0.932
889,C=C(C)N=C(N=C(N)NN)N(C)C,0.7179970568896668,0.37049582680318394,0.16361895014687666,0.004545614667777764,0.006648418979840347,0.0,0.7601744111674865,0.003197686,0.5272,0.936
890,C=CN(C=N)C(N=C(N)N=C)=NC,0.7177811265994578,0.042417838008178776,0.2848868306870679,0.0005553599657034055,0.01949344454910389,0.0,0.7602220911168368,0.20994051,0.446,0.878
891,C=CN(C=N)C(=N)N=C(NO)NO,0.7174810608043176,0.18998220240092897,0.30104581333252345,0.001101788510170207,0.010256919733541685,0.0,0.841968004682229,0.9313947,0.3604,0.832
892,C=NC(=NC(=N)N(C=N)CC)NO,0.7167484088387168,0.01697446013233086,0.08616479660429215,0.0008694446730989879,0.02347843589839752,0.0,0.8404685551467491,0.7733757,0.2622,0.948
893,CN(C(N=C(N)N)=NN)C(O)CN,0.7146528258884977,0.1706249557453009,0.19575258992199332,0.0014982646744858702,0.003952219999719089,0.0,0.6095481710305003,0.0022564298,0.5488,0.872
894,C=CNC(N=O)=NC(=NN)N(C)C,0.7145202480902306,0.3702069981044187,0.11251924404224824,0.004372229441496051,0.003683046155398508,0.0,0.8905443878319149,0.062185634,0.2704,0.824
895,CN(C(=N)N=C(N)NN=O)C(N)=O,0.7140644595155915,0.1540156640640361,0.11200279112611372,0.0011911614468192119,0.003934006965313686,0.0,0.7901071254013744,0.038939934,0.329,0.79
896,C=C(C)N=C(N=C(N)N=N)N(C)C,0.7138564907956889,0.07116343397570128,0.1490006614865003,0.0004135887731294579,0.04241443701258267,0.0,0.8934269565284084,0.060918387,0.3542,0.906
897,CN=C(N=C(N)N=C=O)N(C)C=N,0.7134304186463061,0.031374364829794735,0.2624606829148195,0.006178724002804476,0.00883885274567305,0.05555555555555555,0.7199732078740999,0.19500771,0.3298,0.904
898,C=NC(N)=NC(=NN)N(C)CCN,0.7133591265991678,0.10142796421436855,0.17487001829887028,0.006215027103467758,0.005568968157414541,0.0,0.789997833041364,0.01415075,0.5152,0.876
899,C=C(C)N(CO)C(=N)N=C(N)N=O,0.7115539964567915,0.009701357815715848,0.11469316439762219,0.00808500166698331,0.0028242353331576816,0.0,0.7310367984311975,0.020228816,0.4168,0.844
900,NN=C(N=C(N)N)N(C=C=O)CO,0.7115117301366022,0.18857274551783637,0.3208704846726527,0.002180041143552197,0.009734104048096905,0.009259259259259259,0.6106066769413041,0.018498147,0.5086,0.816
901,N=C(N=C(N)N)N(CN)C(N)CN,0.7104706941417289,0.023411787947623604,0.19356592940510167,0.0007334158390139623,0.005476200397605261,0.027777777777777776,0.6847096481890451,0.038046222,0.588,0.896
902,CN(C(=N)N=C(N)NN)C(N)CN,0.7103529227270693,0.021444118037130526,0.18438999666292671,0.002473294653172525,0.004693197741753193,0.009259259259259259,0.7821958938089347,0.0023607542,0.545,0.954
903,C=NC(=NC(=N)N(C)C)NN=CO,0.7091200226239164,0.11367088493026647,0.08993622762942195,0.000650282220865733,0.005189013594138561,0.0,0.8770116646915898,0.02870975,0.3642,0.866
904,N=C(N=C(N)NO)N(C=C=O)CO,0.7075834483102796,0.08248124988577182,0.14497541172206185,0.004594753824964728,0.01096139692921753,0.009259259259259259,0.6661088599005103,0.005848951,0.447,0.796
905,CN(CCN)C(N=C(N)N)=NN=N,0.7074191929918562,0.07825880031740592,0.27487852970943716,0.0008855754082587247,0.010292460028246592,0.06481481481481481,0.7353605234365546,0.012480546,0.5906,0.896
906,CN(C=NN)C(=N)N=C(NO)NO,0.7068214915930681,0.6363098412305582,0.13197334619548437,0.06120689792964791,0.0030532745007045806,0.009259259259259259,0.8650813439126266,0.613968,0.2934,0.738
907,N=C(N=C(NN)NN)N(C=O)CO,0.7066514394799859,0.08874341572910689,0.16051077578057543,0.004969802889115354,0.004429249260835693,0.0,0.6792742304806485,0.0064583076,0.5788,0.862
908,CCN(C=N)C(=N)N=C(NO)NO,0.7052037633655336,0.09888115279005116,0.05329318491618449,0.00158725315296594,0.010703160760086775,0.018518518518518517,0.7914420235953484,0.81020576,0.292,0.848
909,C=NC(=NC(=NC)N(C)C=N)NO,0.7045236259915612,0.08006798418083606,0.09596121006438535,0.0010765956010200402,0.009728071934746948,0.0,0.8935617257421091,0.0434641,0.2886,0.866
910,C=NC(=NC(=NC)N(C)C=N)NC,0.7028645881633457,0.011459687906166962,0.07350235345139922,0.009152848684054332,0.08411671603622342,0.0,0.9600747078233319,0.07422958,0.3984,0.858
911,C=NNC(N=C)=NC(=N)N(C)CC,0.7012543095558854,0.014092024237765682,0.1279150965600776,0.0005004603787938352,0.01321073620407943,0.0,0.8869956387827971,0.040758852,0.2762,0.95
912,CNC(CN)N(C)C(=N)N=C(N)N,0.6977248255216485,0.03287202625232867,0.12954362542660788,0.0006787919747164941,0.002702761430303216,0.0,0.7514791686435218,0.018612005,0.5888,0.88
913,C=NC(CN)N(C)C(=N)N=C(N)N,0.6975299842047135,0.03672982129210285,0.1801292322886817,0.00023155813845971985,0.008278277455579951,0.0,0.8015913491991044,0.001435902,0.594,0.872
914,C=NC(N)=NC(=NC)N(C=N)C=N,0.6973207434980369,0.04872080761570569,0.1903152891649633,0.00033263281834462364,0.02331668429460184,0.0,0.7869118493783777,0.08338354,0.387,0.884
915,NCN(CN)C(N=C(N)N=O)=NN,0.6959307945943397,0.09227030889391376,0.2254035592191417,0.008538579794774162,0.007002874757848473,0.0,0.6372360162029951,0.09611694,0.4852,0.862
916,C=C(C)N(C)C(=N)N=C(N=O)NN,0.6950633856535435,0.44638632751774243,0.1726764687152464,0.027797243611617926,0.003089434445509641,0.0,0.8224959046231706,0.019463234,0.3724,0.874
917,N=C(N=C(N)NN)N(C=O)COO,0.693161454721666,0.2295677721581762,0.1722925208142539,0.0025585842257966397,0.006655591366444868,0.0,0.8047192971733476,0.012359594,0.42,0.854
918,C=NC(=NC(=N)N(C)C(C)C)NO,0.6925109858679604,0.0678518047394813,0.0699233232943638,0.0007723547368499318,0.02628770254687777,0.0,0.8097884389969656,0.9203836,0.247,0.884
919,CN(CCN=N)C(N=C(N)N)=NN,0.6923746458032347,0.39456686648434286,0.17181214670236442,0.0027511709958198574,0.003927222282372587,0.0,0.6148601890723374,0.010859593,0.3908,0.946
920,C=C=NC(N)=NC(=NC)N(C)C=N,0.6915093749688951,0.07729103489134737,0.20119541212811573,0.006459262376107713,0.020358053200262512,0.0,0.7156267678575375,0.5096359,0.3046,0.902
921,CN(CCN)C(N=C(N)N=N)=NN,0.6907773200099836,0.2762311109869275,0.2284834123710493,0.0043185296573556055,0.01087148849399738,0.0,0.7864977360181631,0.011642784,0.5628,0.878
922,CCN(C(=N)N=C(N)N)C(N)CN,0.689368848943445,0.07825691093555608,0.17399991300861775,0.00047238303170735164,0.005436493126426546,0.0,0.6404337538783667,0.034794286,0.6042,0.862
